condition_id,repeat_index,iteration,winner_score,winner_aesthetic,winner_novelty,distinct_commands,nesting_depth,color_changes,code_length,spatial_entropy,fill_ratio,symmetry_score,num_variants_generated,num_variants_valid,model_used,modifier_latency_ms,critic_latency_ms
s2__t2__gpt_5_4_mini__m5v2rb,2,8,5.379199999999999,8,0,3,0,0,51,1.461,0.0244,0.9737,3,3,gpt-5.4-mini,1214,2403
s2__t2__gpt_5_4_mini__m5v2rb,2,9,9.02,8,6,3,0,0,121,1.3197,0.0266,0.9686,3,3,gpt-5.4-mini,1044,2300
s2__t2__gpt_5_4_mini__m5v2rb,2,10,4.962311999999999,7,4,3,0,0,77,1.4345,0.029,0.97,3,3,gpt-5.4-mini,1368,1934
s2__t2__gpt_5_4_mini__m5v2rb,2,11,8,8,0,3,0,0,77,1.4345,0.029,0.97,3,3,gpt-5.4-mini,1033,2301
s2__t2__gpt_5_4_mini__m5v2rb,2,12,6.97,7,3,3,0,0,77,1.3891,0.0252,0.9723,3,3,gpt-5.4-mini,1044,2164
s2__t2__gpt_5_4_mini__m5v2rb,2,13,4.7472784799999985,8,5,3,0,0,73,1.6514,0.0343,0.9687,3,3,gpt-5.4-mini,941,1957
s2__t2__gpt_5_4_mini__m5v2rb,2,14,5.042999999999999,6,3,3,0,0,77,1.2853,0.0224,0.9762,3,3,gpt-5.4-mini,958,2179
s2__t2__gpt_5_4_mini__m5v2rb,2,15,8.5,7,3,3,0,0,97,1.1968,0.0206,0.976,3,3,gpt-5.4-mini,1008,2007
s1__t1__gpt_5_4_mini__m5v2db,0,1,11,9,4,8,0,1,75,2.2283,0.2041,0.9869,2,2,gpt-5.4-mini,724,1638
s1__t1__gpt_5_4_mini__m5v2db,0,2,11.5,9,5,8,0,1,74,2.4761,0.2953,0.6871,2,2,gpt-5.4-mini,773,2075
s1__t1__gpt_5_4_mini__m5v2db,0,3,12,9,6,8,0,1,74,2.1867,0.2953,0.9777,2,2,gpt-5.4-mini,815,1791
s1__t1__gpt_5_4_mini__m5v2db,0,4,9.5,7,5,8,0,1,74,2.4773,0.2897,0.9288,2,2,gpt-5.4-mini,655,1763
s1__t1__gpt_5_4_mini__m5v2db,0,5,9.5,6,7,8,0,1,92,1.6774,0.239,0.5718,2,2,gpt-5.4-mini,806,1744
s1__t1__gpt_5_4_mini__m5v2db,0,6,11,8,6,8,0,1,89,1.7185,0.2355,0.6143,2,2,gpt-5.4-mini,679,2141
s1__t1__gpt_5_4_mini__m5v2db,0,7,8,8,0,8,0,1,89,1.7185,0.2355,0.6143,2,2,gpt-5.4-mini,828,1725
s1__t1__gpt_5_4_mini__m5v2db,0,8,8,8,0,8,0,1,89,1.7185,0.2355,0.6143,2,2,gpt-5.4-mini,838,1606
s1__t1__gpt_5_4_mini__m5v2db,0,9,13,9,8,8,0,1,89,2.469,0.3458,0.6971,2,2,gpt-5.4-mini,762,1804
s1__t1__gpt_5_4_mini__m5v2db,0,10,12,9,6,8,0,1,89,2.4727,0.3916,0.7821,2,2,gpt-5.4-mini,768,1531
s1__t1__gpt_5_4_mini__m5v2db,0,11,11.5,9,5,8,0,1,89,1.9677,0.3077,0.5455,2,2,gpt-5.4-mini,793,2332
s1__t1__gpt_5_4_mini__m5v2db,0,12,10.5,8,5,8,0,1,89,1.2999,0.1849,0.7,2,2,gpt-5.4-mini,692,1441
s1__t1__gpt_5_4_mini__m5v2db,0,13,8,8,0,8,0,1,89,1.2999,0.1849,0.7,2,2,gpt-5.4-mini,783,1673
s1__t1__gpt_5_4_mini__m5v2db,0,14,10,8,4,9,0,1,138,1.0003,0.1048,0.858,2,2,gpt-5.4-mini,917,1746
s1__t1__gpt_5_4_mini__m5v2db,0,15,7,5,4,9,0,1,137,0.6898,0.0201,0.9866,2,2,gpt-5.4-mini,995,1724
s1__t1__gpt_5_4_mini__m5v2db,1,1,12.5,9,7,2,0,0,24,2.7001,0.3997,0.9926,2,2,gpt-5.4-mini,1165,1776
s1__t1__gpt_5_4_mini__m5v2db,1,2,11,9,4,2,0,0,24,2.627,0.4688,0.9919,2,2,gpt-5.4-mini,1383,1784
s1__t1__gpt_5_4_mini__m5v2db,1,3,10,7,6,2,0,0,24,2.6243,0.4583,0.8848,2,2,gpt-5.4-mini,590,1787
s1__t1__gpt_5_4_mini__m5v2db,1,4,12,9,6,2,0,0,25,2.5852,0.3695,0.9932,2,2,gpt-5.4-mini,616,1926
s1__t1__gpt_5_4_mini__m5v2db,1,5,12,9,6,2,0,0,25,2.4386,0.5241,0.9239,2,2,gpt-5.4-mini,2068,3251
s1__t1__gpt_5_4_mini__m5v2db,1,6,8.5,7,3,2,0,0,25,2.5654,0.4747,0.9905,2,2,gpt-5.4-mini,726,1974
s1__t1__gpt_5_4_mini__m5v2db,1,7,10.5,9,3,2,0,0,25,2.6746,0.3724,0.9918,2,2,gpt-5.4-mini,557,1798
s1__t1__gpt_5_4_mini__m5v2db,1,8,11,9,4,2,0,0,25,2.4386,0.5241,0.9239,2,2,gpt-5.4-mini,1993,1530
s1__t1__gpt_5_4_mini__m5v2db,1,9,11.5,9,5,2,0,0,27,2.5282,0.3257,0.9932,2,2,gpt-5.4-mini,651,1782
s1__t1__gpt_5_4_mini__m5v2db,1,10,11,9,4,2,0,0,53,2.4023,0.5277,0.9677,2,2,gpt-5.4-mini,1271,2116
s1__t1__gpt_5_4_mini__m5v2db,1,11,9,7,4,2,0,0,81,1.9164,0.5884,0.9459,2,2,gpt-5.4-mini,1101,1832
s1__t1__gpt_5_4_mini__m5v2db,1,12,9,8,2,2,0,0,82,1.8749,0.5948,0.9645,2,2,gpt-5.4-mini,768,1684
s1__t1__gpt_5_4_mini__m5v2db,1,13,9.5,8,3,2,0,0,82,1.8547,0.5947,0.9646,2,2,gpt-5.4-mini,883,1828
s1__t1__gpt_5_4_mini__m5v2db,1,14,9.5,8,3,2,0,0,81,1.9164,0.5884,0.9459,2,2,gpt-5.4-mini,772,1812
s1__t1__gpt_5_4_mini__m5v2db,1,15,11,9,4,2,0,0,82,1.8749,0.5948,0.9645,2,2,gpt-5.4-mini,2183,1832
s1__t1__gpt_5_4_mini__m5v2db,2,1,8,8,0,2,0,0,25,2.224,0.2273,0.994,2,2,gpt-5.4-mini,1114,1971
s1__t1__gpt_5_4_mini__m5v2db,2,2,9,9,0,2,0,0,25,2.224,0.2273,0.994,2,2,gpt-5.4-mini,726,2092
s1__t1__gpt_5_4_mini__m5v2db,2,3,10,7,6,3,0,0,50,2.0652,0.1999,0.9434,2,2,gpt-5.4-mini,919,3563
s1__t1__gpt_5_4_mini__m5v2db,2,4,11,9,4,3,0,0,50,2.0571,0.2058,0.8476,2,2,gpt-5.4-mini,740,2098
s1__t1__gpt_5_4_mini__m5v2db,2,5,12,9,6,3,0,0,49,2.1317,0.2971,0.8826,2,2,gpt-5.4-mini,646,1526
s1__t1__gpt_5_4_mini__m5v2db,2,6,9.5,8,3,3,0,0,49,2.1127,0.3069,0.91,2,2,gpt-5.4-mini,561,1946
s1__t1__gpt_5_4_mini__m5v2db,2,7,11,9,4,3,0,0,49,2.0415,0.3263,0.9949,2,2,gpt-5.4-mini,914,1740
s1__t1__gpt_5_4_mini__m5v2db,2,8,10,6,8,3,0,0,49,1.7839,0.0777,0.891,2,2,gpt-5.4-mini,2158,1596
s1__t1__gpt_5_4_mini__m5v2db,2,9,13,9,8,3,0,0,49,2.1583,0.3044,0.8463,2,2,gpt-5.4-mini,2013,1989
s1__t1__gpt_5_4_mini__m5v2db,2,10,10.5,9,3,3,0,0,49,2.1949,0.3169,0.8637,2,2,gpt-5.4-mini,755,2453
s1__t1__gpt_5_4_mini__m5v2db,2,11,11.5,9,5,3,0,0,49,2.1926,0.3544,0.8848,2,2,gpt-5.4-mini,648,1760
s1__t1__gpt_5_4_mini__m5v2db,2,12,10.5,9,3,3,0,0,49,2.2707,0.3691,0.8895,2,2,gpt-5.4-mini,799,3476
s1__t1__gpt_5_4_mini__m5v2db,2,13,11.5,8,7,3,0,0,49,2.1343,0.3592,0.9618,2,2,gpt-5.4-mini,650,2227
s1__t1__gpt_5_4_mini__m5v2db,2,14,10,8,4,3,0,0,51,2.1181,0.4079,0.9496,2,2,gpt-5.4-mini,1739,1961
s1__t1__gpt_5_4_mini__m5v2db,2,15,10.5,9,3,3,0,0,54,2.0674,0.4062,0.9386,2,2,gpt-5.4-mini,759,1797
s1__t1__gpt_5_4_mini__m5v2rb,0,1,8,8,0,2,0,0,25,2.224,0.2273,0.994,2,2,gpt-5.4-mini,826,1758
s1__t1__gpt_5_4_mini__m5v2rb,0,2,9,9,0,2,0,0,25,2.224,0.2273,0.994,2,2,gpt-5.4-mini,719,2048
s1__t1__gpt_5_4_mini__m5v2rb,0,3,10,7,6,2,0,0,24,2.1726,0.1837,0.9951,2,2,gpt-5.4-mini,592,2061
s1__t1__gpt_5_4_mini__m5v2rb,0,4,12.5,9,7,2,0,0,24,2.6119,0.4791,0.9006,2,2,gpt-5.4-mini,594,1920
s1__t1__gpt_5_4_mini__m5v2rb,0,5,10,7,6,2,0,0,24,2.5685,0.3492,0.7483,2,2,gpt-5.4-mini,844,2068
s1__t1__gpt_5_4_mini__m5v2rb,0,6,12,9,6,2,0,0,24,2.2361,0.3126,0.9953,2,2,gpt-5.4-mini,658,1720
s1__t1__gpt_5_4_mini__m5v2rb,0,7,12,9,6,2,0,0,24,2.6387,0.4424,0.7659,2,2,gpt-5.4-mini,604,1689
s1__t1__gpt_5_4_mini__m5v2rb,0,8,12,9,6,2,0,0,24,2.5719,0.4824,0.995,2,2,gpt-5.4-mini,711,1553
s1__t1__gpt_5_4_mini__m5v2rb,0,9,9,8,2,2,0,0,24,2.5686,0.4956,0.9953,2,2,gpt-5.4-mini,850,1723
s1__t1__gpt_5_4_mini__m5v2rb,0,10,9.5,7,5,2,0,0,24,2.5683,0.4969,0.813,2,2,gpt-5.4-mini,652,3318
s1__t1__gpt_5_4_mini__m5v2rb,0,11,9,9,0,2,0,0,24,2.5683,0.4969,0.813,2,2,gpt-5.4-mini,722,2095
s1__t1__gpt_5_4_mini__m5v2rb,0,12,11.5,9,5,3,0,0,34,2.6354,0.3792,0.712,2,2,gpt-5.4-mini,1275,1719
s1__t1__gpt_5_4_mini__m5v2rb,0,13,9.5,6,7,3,0,0,34,2.1395,0.457,0.8139,2,2,gpt-5.4-mini,1024,1991
s1__t1__gpt_5_4_mini__m5v2rb,0,14,11,9,4,3,0,0,34,2.5959,0.4857,0.9216,2,2,gpt-5.4-mini,712,1825
s1__t1__gpt_5_4_mini__m5v2rb,0,15,11,9,4,3,0,0,34,2.6354,0.3792,0.712,2,2,gpt-5.4-mini,706,1777
s1__t1__gpt_5_4_mini__m5v2rb,1,1,8,8,0,2,0,0,25,2.224,0.2273,0.994,2,2,gpt-5.4-mini,942,1649
s1__t1__gpt_5_4_mini__m5v2rb,1,2,12,9,6,2,0,0,25,2.5209,0.3608,0.9918,2,2,gpt-5.4-mini,676,1689
s1__t1__gpt_5_4_mini__m5v2rb,1,3,11,9,4,2,0,0,25,2.3924,0.2686,0.7406,2,2,gpt-5.4-mini,671,2427
s1__t1__gpt_5_4_mini__m5v2rb,1,4,10,7,6,2,0,0,55,2.6088,0.4139,0.9498,2,2,gpt-5.4-mini,774,1504
s1__t1__gpt_5_4_mini__m5v2rb,1,5,9,8,2,2,0,0,55,2.6042,0.4163,0.9549,2,2,gpt-5.4-mini,872,1750
s1__t1__gpt_5_4_mini__m5v2rb,1,6,9,7,4,2,0,0,56,2.5507,0.4135,0.9371,2,2,gpt-5.4-mini,824,1771
s1__t1__gpt_5_4_mini__m5v2rb,1,7,9,8,2,2,0,0,55,2.611,0.4148,0.9473,2,2,gpt-5.4-mini,1435,1829
s1__t1__gpt_5_4_mini__m5v2rb,1,8,9.5,8,3,2,0,0,55,2.6066,0.4143,0.9409,2,2,gpt-5.4-mini,722,1798
s1__t1__gpt_5_4_mini__m5v2rb,1,9,9,8,2,2,0,0,55,2.5919,0.4138,0.9425,2,2,gpt-5.4-mini,675,1505
s1__t1__gpt_5_4_mini__m5v2rb,1,10,9.5,8,3,2,0,0,55,2.5845,0.3968,0.947,2,2,gpt-5.4-mini,746,1816
s1__t1__gpt_5_4_mini__m5v2rb,1,11,10.5,9,3,2,0,0,56,2.5929,0.3928,0.9453,2,2,gpt-5.4-mini,628,2024
s1__t1__gpt_5_4_mini__m5v2rb,1,12,9,8,2,2,0,0,56,2.6013,0.4049,0.9364,2,2,gpt-5.4-mini,786,1916
s1__t1__gpt_5_4_mini__m5v2rb,1,13,8.5,7,3,2,0,0,56,2.5423,0.3727,0.9618,2,2,gpt-5.4-mini,622,1907
s1__t1__gpt_5_4_mini__m5v2rb,1,14,10,8,4,2,0,0,87,2.5683,0.3825,0.9462,2,2,gpt-5.4-mini,795,2855
s1__t1__gpt_5_4_mini__m5v2rb,1,15,10.5,8,5,2,0,0,87,2.5608,0.3792,0.9511,2,2,gpt-5.4-mini,853,2098
s1__t1__gpt_5_4_mini__m5v2rb,2,1,12.5,9,7,3,0,0,30,2.1203,0.168,0.9938,2,2,gpt-5.4-mini,540,1521
s1__t1__gpt_5_4_mini__m5v2rb,2,2,11,9,4,3,0,0,30,2.1746,0.168,0.995,2,2,gpt-5.4-mini,600,1555
s1__t1__gpt_5_4_mini__m5v2rb,2,3,11,9,4,3,0,0,30,2.1681,0.168,0.9943,2,2,gpt-5.4-mini,721,1608
s1__t1__gpt_5_4_mini__m5v2rb,2,4,12.5,9,7,3,0,0,30,2.4861,0.3357,0.7668,2,2,gpt-5.4-mini,597,1548
s1__t1__gpt_5_4_mini__m5v2rb,2,5,11,9,4,3,0,0,30,2.4861,0.3357,0.7668,2,2,gpt-5.4-mini,661,1660
s1__t1__gpt_5_4_mini__m5v2rb,2,6,11.5,9,5,3,0,0,32,2.4974,0.3326,0.9241,2,2,gpt-5.4-mini,599,1851
s1__t1__gpt_5_4_mini__m5v2rb,2,7,10.5,8,5,3,0,0,33,2.5535,0.3305,0.738,2,2,gpt-5.4-mini,841,1783
s1__t1__gpt_5_4_mini__m5v2rb,2,8,11,9,4,3,0,0,32,2.4032,0.2843,0.7667,2,2,gpt-5.4-mini,778,1339
s1__t1__gpt_5_4_mini__m5v2rb,2,9,11.5,9,5,3,0,0,32,2.5537,0.3074,0.7359,2,2,gpt-5.4-mini,751,1593
s1__t1__gpt_5_4_mini__m5v2rb,2,10,9.5,7,5,3,0,0,32,2.4776,0.3593,0.9202,2,2,gpt-5.4-mini,771,3131
s1__t1__gpt_5_4_mini__m5v2rb,2,11,11,9,4,3,0,0,33,2.435,0.3313,0.8124,2,2,gpt-5.4-mini,801,1825
s1__t1__gpt_5_4_mini__m5v2rb,2,12,10.5,8,5,3,0,0,35,2.3902,0.2084,0.9427,2,2,gpt-5.4-mini,733,1736
s1__t1__gpt_5_4_mini__m5v2rb,2,13,12,9,6,3,0,0,35,2.4698,0.3001,0.728,2,2,gpt-5.4-mini,606,3080
s1__t1__gpt_5_4_mini__m5v2rb,2,14,12,9,6,3,0,0,35,2.435,0.3313,0.8124,2,2,gpt-5.4-mini,661,1627
s1__t1__gpt_5_4_mini__m5v2rb,2,15,11,7,8,3,0,0,35,2.4021,0.348,0.7375,2,2,gpt-5.4-mini,787,1595
s1__t2__gpt_5_4_mini__m5v2db,0,1,6.5,4,5,4,0,0,41,2.3551,0.2211,0.7904,2,2,gpt-5.4-mini,698,1723
s1__t2__gpt_5_4_mini__m5v2db,0,2,6.5,3,7,2,0,0,21,1.299,0.0319,0.996,2,2,gpt-5.4-mini,724,1421
s1__t2__gpt_5_4_mini__m5v2db,0,3,5.5,5,1,4,0,0,37,1.2782,0.0316,0.999,2,2,gpt-5.4-mini,848,1743
s1__t2__gpt_5_4_mini__m5v2db,0,4,11.5,8,7,4,0,0,52,1.6305,0.0379,0.9513,2,2,gpt-5.4-mini,592,2989
s1__t2__gpt_5_4_mini__m5v2db,0,5,9,8,2,4,0,0,75,1.6111,0.045,0.9418,2,2,gpt-5.4-mini,786,1448
s1__t2__gpt_5_4_mini__m5v2db,0,6,9.5,8,3,4,0,0,96,1.6386,0.0435,0.9438,2,2,gpt-5.4-mini,819,1684
s1__t2__gpt_5_4_mini__m5v2db,0,7,9,7,4,4,0,0,100,1.3465,0.0268,0.9663,2,2,gpt-5.4-mini,718,1812
s1__t2__gpt_5_4_mini__m5v2db,0,8,9.5,8,3,5,0,0,147,1.218,0.0236,0.9708,2,2,gpt-5.4-mini,1153,1772
s1__t2__gpt_5_4_mini__m5v2db,0,9,11,8,6,5,0,0,148,0.8629,0.0111,0.9866,2,2,gpt-5.4-mini,975,2223
s1__t2__gpt_5_4_mini__m5v2db,0,10,10,8,4,5,0,0,150,0.8462,0.013,0.9842,2,2,gpt-5.4-mini,1024,1514
s1__t2__gpt_5_4_mini__m5v2db,0,11,8.5,8,1,5,0,0,189,0.8462,0.013,0.9842,2,2,gpt-5.4-mini,1037,1730
s1__t2__gpt_5_4_mini__m5v2db,0,12,9,8,2,5,1,0,304,0.8462,0.0129,0.9842,2,2,gpt-5.4-mini,1303,1665
s1__t2__gpt_5_4_mini__m5v2db,0,13,9.5,8,3,6,1,0,334,0.8091,0.0101,0.9878,2,2,gpt-5.4-mini,1606,1519
s1__t2__gpt_5_4_mini__m5v2db,0,14,8,7,2,6,1,0,334,0.7237,0.0101,0.9878,2,2,gpt-5.4-mini,1440,2169
s1__t2__gpt_5_4_mini__m5v2db,0,15,8.5,8,1,6,0,0,334,0.7207,0.0102,0.9877,2,2,gpt-5.4-mini,2713,3129
s1__t2__gpt_5_4_mini__m5v2db,1,1,6,6,0,2,0,0,25,2.224,0.2273,0.994,2,2,gpt-5.4-mini,686,3128
s1__t2__gpt_5_4_mini__m5v2db,1,2,7,5,4,2,0,0,24,2.6097,0.4126,0.7815,2,2,gpt-5.4-mini,911,1855
s1__t2__gpt_5_4_mini__m5v2db,1,3,9.5,6,7,3,0,0,37,1.7231,0.0983,0.997,2,2,gpt-5.4-mini,644,1807
s1__t2__gpt_5_4_mini__m5v2db,1,4,11,8,6,3,0,0,37,1.3537,0.1352,0.9828,2,2,gpt-5.4-mini,707,3023
s1__t2__gpt_5_4_mini__m5v2db,1,5,11,8,6,3,0,0,37,1.3061,0.1332,0.9829,2,2,gpt-5.4-mini,703,1949
s1__t2__gpt_5_4_mini__m5v2db,1,6,10.5,8,5,3,0,0,37,1.3793,0.1271,0.9768,2,2,gpt-5.4-mini,1874,1926
s1__t2__gpt_5_4_mini__m5v2db,1,7,9,7,4,3,0,0,37,1.6759,0.1541,0.9946,2,2,gpt-5.4-mini,1032,3099
s1__t2__gpt_5_4_mini__m5v2db,1,8,10.5,8,5,3,0,0,37,1.7881,0.1777,0.9719,2,2,gpt-5.4-mini,1380,1633
s1__t2__gpt_5_4_mini__m5v2db,1,9,10,8,4,3,0,0,37,1.8495,0.2158,0.9645,2,2,gpt-5.4-mini,671,3406
s1__t2__gpt_5_4_mini__m5v2db,1,10,8,7,2,3,0,0,37,1.8726,0.2156,0.9608,2,2,gpt-5.4-mini,1984,3359
s1__t2__gpt_5_4_mini__m5v2db,1,11,8,7,2,3,0,0,37,1.867,0.2185,0.9572,2,2,gpt-5.4-mini,673,1737
s1__t2__gpt_5_4_mini__m5v2db,1,12,8.5,6,5,3,0,0,49,2.3191,0.2556,0.8309,2,2,gpt-5.4-mini,836,1576
s1__t2__gpt_5_4_mini__m5v2db,1,13,9.5,6,7,3,0,0,49,2.1304,0.2908,0.8309,2,2,gpt-5.4-mini,768,1770
s1__t2__gpt_5_4_mini__m5v2db,1,14,10,7,6,3,0,0,49,2.2649,0.2333,0.8654,2,2,gpt-5.4-mini,747,1972
s1__t2__gpt_5_4_mini__m5v2db,1,15,8,6,4,3,0,0,49,2.372,0.2975,0.8556,2,2,gpt-5.4-mini,777,1837
s1__t2__gpt_5_4_mini__m5v2db,2,1,5,3,4,2,0,0,24,2.4691,0.2917,0.7629,2,2,gpt-5.4-mini,694,2114
s1__t2__gpt_5_4_mini__m5v2db,2,2,6.5,3,7,2,0,0,35,2.2738,0.1851,0.8408,2,2,gpt-5.4-mini,752,1949
s1__t2__gpt_5_4_mini__m5v2db,2,3,11.5,8,7,2,0,0,48,1.9516,0.0488,0.9528,2,2,gpt-5.4-mini,703,2002
s1__t2__gpt_5_4_mini__m5v2db,2,4,9,8,2,2,0,0,59,1.9544,0.0467,0.9492,2,2,gpt-5.4-mini,682,1504
s1__t2__gpt_5_4_mini__m5v2db,2,5,11.5,8,7,2,0,0,80,1.038,0.0139,0.9845,2,2,gpt-5.4-mini,841,1616
s1__t2__gpt_5_4_mini__m5v2db,2,6,9.5,7,5,2,0,0,81,0.7379,0.0066,0.9931,2,2,gpt-5.4-mini,967,1807
s1__t2__gpt_5_4_mini__m5v2db,2,7,7,5,4,2,0,0,81,0.7533,0.0069,0.9926,2,2,gpt-5.4-mini,831,2145
s1__t2__gpt_5_4_mini__m5v2db,2,8,6,5,2,2,0,0,83,0.6964,0.009,0.9892,2,2,gpt-5.4-mini,980,3478
s1__t2__gpt_5_4_mini__m5v2db,2,9,7,7,0,2,0,0,83,0.6964,0.009,0.9892,2,2,gpt-5.4-mini,756,1585
s1__t2__gpt_5_4_mini__m5v2db,2,10,8.5,7,3,2,0,0,97,0.5216,0.0062,0.9928,2,2,gpt-5.4-mini,700,1792
s1__t2__gpt_5_4_mini__m5v2db,2,11,8,8,0,2,0,0,97,0.5216,0.0062,0.9928,2,2,gpt-5.4-mini,1088,1735
s1__t2__gpt_5_4_mini__m5v2db,2,12,7.5,6,3,2,0,0,114,0.3628,0.0055,0.9938,2,2,gpt-5.4-mini,753,1558
s1__t2__gpt_5_4_mini__m5v2db,2,13,5,4,2,2,0,0,117,0.3628,0.0051,0.9947,2,2,gpt-5.4-mini,1032,1671
s1__t2__gpt_5_4_mini__m5v2db,2,14,6.5,5,3,2,0,0,117,0.4036,0.0052,0.9946,2,2,gpt-5.4-mini,753,3036
s1__t2__gpt_5_4_mini__m5v2db,2,15,5,5,0,2,0,0,117,0.4036,0.0052,0.9946,2,2,gpt-5.4-mini,990,1986
s1__t2__gpt_5_4_mini__m5v2rb,0,1,4.5,2,5,2,0,0,24,1.9817,0.11,0.8614,2,2,gpt-5.4-mini,600,1657
s1__t2__gpt_5_4_mini__m5v2rb,0,2,4,3,2,2,0,0,24,2.1625,0.1465,0.995,2,2,gpt-5.4-mini,578,1732
s1__t2__gpt_5_4_mini__m5v2rb,0,3,4.5,1,7,9,1,2,96,0,0,1,2,2,gpt-5.4-mini,1087,1718
s1__t2__gpt_5_4_mini__m5v2rb,0,4,11,8,6,9,1,2,115,0,0,1,2,2,gpt-5.4-mini,815,1450
s1__t2__gpt_5_4_mini__m5v2rb,0,5,7,7,0,9,1,2,115,0,0,1,2,2,gpt-5.4-mini,2303,1793
s1__t2__gpt_5_4_mini__m5v2rb,0,6,2.5,2,1,11,1,2,189,0,0,1,2,2,gpt-5.4-mini,1320,1527
s1__t2__gpt_5_4_mini__m5v2rb,0,7,8.5,6,5,11,1,2,190,0,0,1,2,2,gpt-5.4-mini,930,1546
s1__t2__gpt_5_4_mini__m5v2rb,0,8,10,8,4,11,1,2,209,0,0,1,2,2,gpt-5.4-mini,1192,1705
s1__t2__gpt_5_4_mini__m5v2rb,0,9,2.5,2,1,14,3,2,373,0,0,1,2,2,gpt-5.4-mini,1503,1631
s1__t2__gpt_5_4_mini__m5v2rb,0,10,3.5,2,3,14,3,2,372,0,0,1,2,2,gpt-5.4-mini,1421,2948
s1__t2__gpt_5_4_mini__m5v2rb,0,11,1,1,0,14,3,2,372,0,0,1,2,2,gpt-5.4-mini,2829,1692
s1__t2__gpt_5_4_mini__m5v2rb,0,12,7,7,0,14,3,2,372,0,0,1,2,2,gpt-5.4-mini,1392,1526
s1__t2__gpt_5_4_mini__m5v2rb,0,13,2,2,0,14,3,2,372,0,0,1,2,2,gpt-5.4-mini,1574,1376
s1__t2__gpt_5_4_mini__m5v2rb,0,14,2.5,2,1,14,3,4,417,0,0,1,2,2,gpt-5.4-mini,1654,1800
s1__t2__gpt_5_4_mini__m5v2rb,0,15,1.5,1,1,14,3,4,417,0,0,1,2,2,gpt-5.4-mini,1359,1670
s1__t2__gpt_5_4_mini__m5v2rb,1,1,6.5,3,7,3,0,0,29,2.2983,0.2976,0.9801,2,2,gpt-5.4-mini,676,1803
s1__t2__gpt_5_4_mini__m5v2rb,1,2,11.5,8,7,3,0,0,26,1.0675,0.0195,0.9934,2,2,gpt-5.4-mini,569,1828
s1__t2__gpt_5_4_mini__m5v2rb,1,3,6.5,5,3,3,0,0,29,1.3088,0.0259,0.9986,2,2,gpt-5.4-mini,756,1796
s1__t2__gpt_5_4_mini__m5v2rb,1,4,8.5,6,5,3,0,0,31,1.1096,0.0196,0.995,2,2,gpt-5.4-mini,610,22852
s1__t2__gpt_5_4_mini__m5v2rb,1,5,8,7,2,3,0,0,38,1.1399,0.0213,0.9964,2,2,gpt-5.4-mini,797,2112
s1__t2__gpt_5_4_mini__m5v2rb,1,6,12.5,9,7,6,0,1,93,1.6119,0.1434,0.7662,2,2,gpt-5.4-mini,935,1682
s1__t2__gpt_5_4_mini__m5v2rb,1,7,9.5,8,3,6,0,1,95,1.3852,0.1219,0.7895,2,2,gpt-5.4-mini,918,2067
s1__t2__gpt_5_4_mini__m5v2rb,1,8,8.5,5,7,6,0,1,155,1.2449,0.0918,0.8704,2,2,gpt-5.4-mini,1102,1844
s1__t2__gpt_5_4_mini__m5v2rb,1,9,11.5,8,7,6,0,1,155,1.3242,0.0886,0.8512,2,2,gpt-5.4-mini,1076,1623
s1__t2__gpt_5_4_mini__m5v2rb,1,10,9,8,2,6,0,1,155,1.3746,0.0852,0.8537,2,2,gpt-5.4-mini,803,3105
s1__t2__gpt_5_4_mini__m5v2rb,1,11,11,8,6,6,0,1,183,1.2706,0.0882,0.8648,2,2,gpt-5.4-mini,1036,1487
s1__t2__gpt_5_4_mini__m5v2rb,1,12,10,6,8,6,0,1,249,1.5512,0.131,0.8904,2,2,gpt-5.4-mini,1155,1452
s1__t2__gpt_5_4_mini__m5v2rb,1,13,11.5,8,7,6,0,1,310,2.2018,0.1371,0.831,2,2,gpt-5.4-mini,1391,1841
s1__t2__gpt_5_4_mini__m5v2rb,1,14,11.5,8,7,6,0,1,377,1.0791,0.0197,0.9741,2,2,gpt-5.4-mini,1574,1814
s1__t2__gpt_5_4_mini__m5v2rb,1,15,13,9,8,6,0,1,438,1.7673,0.0714,0.9,2,2,gpt-5.4-mini,1647,3314
s1__t2__gpt_5_4_mini__m5v2rb,2,1,7,5,4,2,0,0,25,1.9982,0.1078,0.8663,2,2,gpt-5.4-mini,616,1917
s1__t2__gpt_5_4_mini__m5v2rb,2,2,8.5,5,7,2,0,0,37,2.4327,0.3059,0.8398,2,2,gpt-5.4-mini,795,2154
s1__t2__gpt_5_4_mini__m5v2rb,2,3,12,8,8,2,0,0,38,1.1086,0.0202,0.9751,2,2,gpt-5.4-mini,625,1794
s1__t2__gpt_5_4_mini__m5v2rb,2,4,9,7,4,2,0,0,38,0.9165,0.0146,0.9823,2,2,gpt-5.4-mini,880,1733
s1__t2__gpt_5_4_mini__m5v2rb,2,5,10,7,6,2,0,0,57,0.6868,0.0146,0.9797,2,2,gpt-5.4-mini,1044,1950
s1__t2__gpt_5_4_mini__m5v2rb,2,6,7,5,4,3,0,0,83,0.8138,0.0183,0.9883,2,2,gpt-5.4-mini,858,1663
s1__t2__gpt_5_4_mini__m5v2rb,2,7,10.5,8,5,3,0,0,107,0.932,0.0249,0.9806,2,2,gpt-5.4-mini,787,1979
