condition_id,repeat_index,iteration,winner_score,winner_aesthetic,winner_novelty,distinct_commands,nesting_depth,color_changes,code_length,spatial_entropy,fill_ratio,symmetry_score,num_variants_generated,num_variants_valid,model_used,modifier_latency_ms,critic_latency_ms
s2__t2__gpt_5_4_mini__m5v4rb,1,15,5.739999999999999,4,6,3,0,0,101,0.4311,0.0047,0.9948,5,5,gpt-5.4-mini,1655,2653
s2__t2__gpt_5_4_mini__m5v4rb,2,1,7.5,4,7,4,0,0,34,0.662,0.0084,0.9901,5,5,gpt-5.4-mini,1200,2647
s2__t2__gpt_5_4_mini__m5v4rb,2,2,9.02,7,8,3,0,0,33,1.2436,0.0234,0.9782,5,5,gpt-5.4-mini,1135,3334
s2__t2__gpt_5_4_mini__m5v4rb,2,3,5.739999999999999,6,2,4,0,0,34,0.6905,0.0084,0.9901,5,5,gpt-5.4-mini,1286,4158
s2__t2__gpt_5_4_mini__m5v4rb,2,4,7.38,6,6,4,0,0,33,0.8135,0.0112,0.9927,5,5,gpt-5.4-mini,1963,3108
s2__t2__gpt_5_4_mini__m5v4rb,2,5,7.060199999999999,7,7,4,0,0,35,0.6613,0.0081,0.9907,5,5,gpt-5.4-mini,1147,2532
s2__t2__gpt_5_4_mini__m5v4rb,2,6,6.065047999999998,7,8,4,0,0,34,0.7323,0.0091,0.989,5,5,gpt-5.4-mini,1719,2704
s2__t2__gpt_5_4_mini__m5v4rb,2,7,9.5,7,5,4,0,0,33,0.7119,0.0093,0.9898,5,5,gpt-5.4-mini,1287,2851
s2__t2__gpt_5_4_mini__m5v4rb,2,8,9.02,8,6,4,0,0,33,0.5551,0.006,0.9937,5,5,gpt-5.4-mini,1241,3315
s2__t2__gpt_5_4_mini__m5v4rb,2,9,7.732599999999999,8,7,4,0,0,33,0.5469,0.0069,0.993,5,5,gpt-5.4-mini,1131,3380
s2__t2__gpt_5_4_mini__m5v4rb,2,10,11,8,6,4,0,0,33,0.7236,0.0092,0.9902,5,5,gpt-5.4-mini,1145,2715
s2__t2__gpt_5_4_mini__m5v4rb,2,11,5.199400239999998,8,7,4,0,0,33,0.5469,0.0069,0.993,5,5,gpt-5.4-mini,1031,2264
s2__t2__gpt_5_4_mini__m5v4rb,2,12,6.340731999999998,9,5,4,0,0,33,0.6917,0.009,0.9901,5,5,gpt-5.4-mini,1308,2749
s2__t2__gpt_5_4_mini__m5v4rb,2,13,10.5,7,7,4,0,0,33,1.0979,0.0169,0.9873,5,5,gpt-5.4-mini,1143,2807
s2__t2__gpt_5_4_mini__m5v4rb,2,14,8,7,2,4,0,0,33,1.0387,0.0168,0.9871,5,5,gpt-5.4-mini,1111,3012
s2__t2__gpt_5_4_mini__m5v4rb,2,15,8.5,6,5,4,0,0,33,1.379,0.0246,0.9779,5,5,gpt-5.4-mini,1628,2474
s1__t1__gpt_5_4_mini__m5v2rb,0,1,9,9,0,2,0,0,25,2.224,0.2273,0.994,2,2,gpt-5.4-mini,992,1807
s1__t1__gpt_5_4_mini__m5v2rb,0,2,10.5,8,5,4,0,0,42,2.0216,0.1907,0.9473,2,2,gpt-5.4-mini,810,2065
s1__t1__gpt_5_4_mini__m5v2rb,0,3,9,8,2,4,0,0,42,2.0014,0.1803,0.9441,2,2,gpt-5.4-mini,765,2187
s1__t1__gpt_5_4_mini__m5v2rb,0,4,10.5,7,7,4,0,0,42,1.45,0.1392,0.8134,2,2,gpt-5.4-mini,717,2001
s1__t1__gpt_5_4_mini__m5v2rb,0,5,9,8,2,4,0,0,41,1.5141,0.15,0.7955,2,2,gpt-5.4-mini,848,2011
s1__t1__gpt_5_4_mini__m5v2rb,0,6,11,7,8,4,0,0,41,2.0687,0.1881,0.9005,2,2,gpt-5.4-mini,819,2000
s1__t1__gpt_5_4_mini__m5v2rb,0,7,11.5,9,5,4,0,0,41,1.9115,0.1893,0.809,2,2,gpt-5.4-mini,755,2544
s1__t1__gpt_5_4_mini__m5v2rb,0,8,8,8,0,4,0,0,41,1.9115,0.1893,0.809,2,2,gpt-5.4-mini,1084,1713
s1__t1__gpt_5_4_mini__m5v2rb,0,9,9,9,0,4,0,0,41,1.9115,0.1893,0.809,2,2,gpt-5.4-mini,1333,2134
s1__t1__gpt_5_4_mini__m5v2rb,0,10,9,9,0,4,0,0,41,1.9115,0.1893,0.809,2,2,gpt-5.4-mini,822,2587
s1__t1__gpt_5_4_mini__m5v2rb,0,11,11,7,8,4,0,0,41,1.76,0.0949,0.8779,2,2,gpt-5.4-mini,836,1684
s1__t1__gpt_5_4_mini__m5v2rb,0,12,8,8,0,4,0,0,41,1.76,0.0949,0.8779,2,2,gpt-5.4-mini,1391,1894
s1__t1__gpt_5_4_mini__m5v2rb,0,13,12.5,9,7,4,0,0,41,2.3637,0.2817,0.9194,2,2,gpt-5.4-mini,857,1938
s1__t1__gpt_5_4_mini__m5v2rb,0,14,11,9,4,4,0,0,46,2.1917,0.2304,0.7767,2,2,gpt-5.4-mini,845,2272
s1__t1__gpt_5_4_mini__m5v2rb,0,15,9.5,6,7,4,0,0,46,2.3407,0.3001,0.8389,2,2,gpt-5.4-mini,759,1903
s1__t1__gpt_5_4_mini__m5v2rb,1,1,9.5,8,3,2,0,0,25,2.2894,0.2342,0.9663,2,2,gpt-5.4-mini,802,1773
s1__t1__gpt_5_4_mini__m5v2rb,1,2,10.5,9,3,2,0,0,25,2.3164,0.2298,0.7849,2,2,gpt-5.4-mini,761,1742
s1__t1__gpt_5_4_mini__m5v2rb,1,3,10,8,4,2,0,0,25,2.3616,0.2293,0.7842,2,2,gpt-5.4-mini,608,1671
s1__t1__gpt_5_4_mini__m5v2rb,1,4,9,7,4,2,0,0,25,2.0066,0.1085,0.8655,2,2,gpt-5.4-mini,923,1853
s1__t1__gpt_5_4_mini__m5v2rb,1,5,10,7,6,6,0,0,66,1.2779,0.066,0.9134,2,2,gpt-5.4-mini,854,2042
s1__t1__gpt_5_4_mini__m5v2rb,1,6,9.5,6,7,7,0,2,89,2.1492,0.1481,0.8158,2,2,gpt-5.4-mini,956,2214
s1__t1__gpt_5_4_mini__m5v2rb,1,7,10,8,4,7,0,2,89,2.0495,0.1185,0.8308,2,2,gpt-5.4-mini,963,2118
s1__t1__gpt_5_4_mini__m5v2rb,1,8,11.5,9,5,7,0,2,89,2.1195,0.1399,0.8217,2,2,gpt-5.4-mini,1087,2133
s1__t1__gpt_5_4_mini__m5v2rb,1,9,9,8,2,7,0,2,89,2.063,0.1526,0.8114,2,2,gpt-5.4-mini,1048,1838
s1__t1__gpt_5_4_mini__m5v2rb,1,10,9,7,4,7,0,2,89,2.055,0.1195,0.83,2,2,gpt-5.4-mini,861,2258
s1__t1__gpt_5_4_mini__m5v2rb,1,11,9,8,2,7,0,2,89,2.1043,0.1199,0.8267,2,2,gpt-5.4-mini,734,1889
s1__t1__gpt_5_4_mini__m5v2rb,1,12,11.5,8,7,7,0,2,89,2.2509,0.2157,0.7633,2,2,gpt-5.4-mini,888,2432
s1__t1__gpt_5_4_mini__m5v2rb,1,13,11.5,9,5,7,0,2,89,2.282,0.217,0.7707,2,2,gpt-5.4-mini,873,1938
s1__t1__gpt_5_4_mini__m5v2rb,1,14,11,8,6,7,0,3,136,2.1976,0.227,0.7674,2,2,gpt-5.4-mini,943,2403
s1__t1__gpt_5_4_mini__m5v2rb,1,15,8,6,4,7,0,4,184,2.1388,0.2061,0.7883,2,2,gpt-5.4-mini,1048,2102
s1__t1__gpt_5_4_mini__m5v2rb,2,1,11,8,6,2,0,0,25,2.3164,0.2298,0.7849,2,2,gpt-5.4-mini,586,1926
s1__t1__gpt_5_4_mini__m5v2rb,2,2,11,9,4,2,0,0,25,2.2894,0.2342,0.9663,2,2,gpt-5.4-mini,892,1846
s1__t1__gpt_5_4_mini__m5v2rb,2,3,8.5,7,3,2,0,0,25,2.2362,0.2258,0.7942,2,2,gpt-5.4-mini,812,1741
s1__t1__gpt_5_4_mini__m5v2rb,2,4,10,8,4,2,0,0,25,2.2876,0.2265,0.9264,2,2,gpt-5.4-mini,713,1966
s1__t1__gpt_5_4_mini__m5v2rb,2,5,12,9,6,2,0,0,25,2.288,0.254,0.9939,2,2,gpt-5.4-mini,1060,1963
s1__t1__gpt_5_4_mini__m5v2rb,2,6,9,7,4,3,0,0,28,2.3373,0.2565,0.7722,2,2,gpt-5.4-mini,803,2101
s1__t1__gpt_5_4_mini__m5v2rb,2,7,11.5,9,5,3,0,0,30,2.3046,0.2826,0.9935,2,2,gpt-5.4-mini,665,2007
s1__t1__gpt_5_4_mini__m5v2rb,2,8,10,7,6,3,0,0,30,2.5011,0.493,0.9929,2,2,gpt-5.4-mini,834,2007
s1__t1__gpt_5_4_mini__m5v2rb,2,9,9,7,4,3,0,0,27,2.7001,0.3997,0.9926,2,2,gpt-5.4-mini,798,2038
s1__t1__gpt_5_4_mini__m5v2rb,2,10,9.5,7,5,4,0,1,39,2.3149,0.5412,0.9934,2,2,gpt-5.4-mini,783,1799
s1__t1__gpt_5_4_mini__m5v2rb,2,11,12,9,6,4,0,1,39,2.519,0.3155,0.6651,2,2,gpt-5.4-mini,718,1947
s1__t1__gpt_5_4_mini__m5v2rb,2,12,12,9,6,4,0,1,39,2.6984,0.4364,0.9886,2,2,gpt-5.4-mini,680,1884
s1__t1__gpt_5_4_mini__m5v2rb,2,13,11.5,8,7,4,0,1,41,2.5759,0.4779,0.9301,2,2,gpt-5.4-mini,665,2086
s1__t1__gpt_5_4_mini__m5v2rb,2,14,12,9,6,4,0,1,39,2.519,0.3155,0.6651,2,2,gpt-5.4-mini,782,1872
s1__t1__gpt_5_4_mini__m5v2rb,2,15,12,9,6,4,0,1,42,2.5502,0.5032,0.7664,2,2,gpt-5.4-mini,817,1888
s1__t1__gpt_5_4_mini__m5v4rb,0,1,9,9,0,2,0,0,25,2.224,0.2273,0.994,2,2,gpt-5.4-mini,1020,2051
s1__t1__gpt_5_4_mini__m5v4rb,0,2,9.5,6,7,4,0,0,37,1.741,0.0639,0.9113,2,2,gpt-5.4-mini,816,1826
s1__t1__gpt_5_4_mini__m5v4rb,0,3,10.5,7,7,4,0,0,62,1.035,0.0275,0.9921,2,2,gpt-5.4-mini,818,2085
s1__t1__gpt_5_4_mini__m5v4rb,0,4,10.5,8,5,4,0,0,62,1.1607,0.0295,0.9588,2,2,gpt-5.4-mini,848,1720
s1__t1__gpt_5_4_mini__m5v4rb,0,5,11.5,8,7,4,0,0,62,1.3483,0.0776,0.9858,2,2,gpt-5.4-mini,799,1899
s1__t1__gpt_5_4_mini__m5v4rb,0,6,9.5,6,7,4,0,0,62,1.0988,0.0287,0.9934,2,2,gpt-5.4-mini,869,1993
s1__t1__gpt_5_4_mini__m5v4rb,0,7,12.5,9,7,4,0,0,62,1.4262,0.0802,0.9504,2,2,gpt-5.4-mini,688,1873
s1__t1__gpt_5_4_mini__m5v4rb,0,8,8,8,0,4,0,0,62,1.4262,0.0802,0.9504,2,2,gpt-5.4-mini,869,1804
s1__t1__gpt_5_4_mini__m5v4rb,0,9,11,9,4,4,0,0,62,1.3866,0.0943,0.9701,2,2,gpt-5.4-mini,1044,1648
s1__t1__gpt_5_4_mini__m5v4rb,0,10,9,8,2,4,0,0,62,1.3737,0.0969,0.9719,2,2,gpt-5.4-mini,898,1894
s1__t1__gpt_5_4_mini__m5v4rb,0,11,9.5,7,5,4,0,0,62,1.3439,0.0858,0.9617,2,2,gpt-5.4-mini,671,2006
s1__t1__gpt_5_4_mini__m5v4rb,0,12,11,9,4,4,0,0,64,1.3228,0.0953,0.9895,2,2,gpt-5.4-mini,796,1917
s1__t1__gpt_5_4_mini__m5v4rb,0,13,9,8,2,4,0,0,64,1.3223,0.0953,0.9894,2,2,gpt-5.4-mini,798,2908
s1__t1__gpt_5_4_mini__m5v4rb,0,14,11.5,9,5,4,0,0,64,1.4158,0.1109,0.9719,2,2,gpt-5.4-mini,847,1972
s1__t1__gpt_5_4_mini__m5v4rb,0,15,9.5,8,3,4,0,0,63,1.3974,0.1192,0.9746,2,2,gpt-5.4-mini,1450,2212
s1__t1__gpt_5_4_mini__m5v4rb,1,1,9,9,0,2,0,0,25,2.224,0.2273,0.994,2,2,gpt-5.4-mini,883,1820
s1__t1__gpt_5_4_mini__m5v4rb,1,2,11.5,9,5,3,0,0,36,2.137,0.2189,0.9207,2,2,gpt-5.4-mini,807,1749
s1__t1__gpt_5_4_mini__m5v4rb,1,3,10,7,6,3,0,0,36,1.908,0.2033,0.8109,2,2,gpt-5.4-mini,817,1546
s1__t1__gpt_5_4_mini__m5v4rb,1,4,11.5,9,5,3,0,0,36,2.0128,0.2167,0.7942,2,2,gpt-5.4-mini,697,2047
s1__t1__gpt_5_4_mini__m5v4rb,1,5,12,9,6,3,0,0,36,2.2295,0.2169,0.901,2,2,gpt-5.4-mini,1478,2135
s1__t1__gpt_5_4_mini__m5v4rb,1,6,11,9,4,3,0,0,36,2.2707,0.2186,0.8008,2,2,gpt-5.4-mini,822,1903
s1__t1__gpt_5_4_mini__m5v4rb,1,7,9.5,8,3,3,0,0,36,2.3271,0.2171,0.8859,2,2,gpt-5.4-mini,833,1527
s1__t1__gpt_5_4_mini__m5v4rb,1,8,9.5,8,3,3,0,0,36,2.3423,0.2365,0.8971,2,2,gpt-5.4-mini,791,2246
s1__t1__gpt_5_4_mini__m5v4rb,1,9,9.5,7,5,3,0,0,36,2.1075,0.1046,0.8714,2,2,gpt-5.4-mini,693,1627
s1__t1__gpt_5_4_mini__m5v4rb,1,10,12.5,9,7,3,0,0,35,2.4094,0.3411,0.8618,2,2,gpt-5.4-mini,787,1802
s1__t1__gpt_5_4_mini__m5v4rb,1,11,9.5,6,7,3,0,0,35,2.4604,0.3726,0.7778,2,2,gpt-5.4-mini,770,1929
s1__t1__gpt_5_4_mini__m5v4rb,1,12,12.5,9,7,3,0,0,35,2.3414,0.2855,0.74,2,2,gpt-5.4-mini,1371,2027
s1__t1__gpt_5_4_mini__m5v4rb,1,13,10.5,8,5,3,0,0,35,2.4933,0.3852,0.8243,2,2,gpt-5.4-mini,815,1869
s1__t1__gpt_5_4_mini__m5v4rb,1,14,11,9,4,3,0,0,35,2.6297,0.3982,0.8404,2,2,gpt-5.4-mini,830,1690
s1__t1__gpt_5_4_mini__m5v4rb,1,15,11,9,4,3,0,0,35,2.3654,0.3497,0.8712,2,2,gpt-5.4-mini,847,2728
s1__t1__gpt_5_4_mini__m5v4rb,2,1,12.5,9,7,5,0,1,52,2.139,0.2207,0.8965,2,2,gpt-5.4-mini,950,1823
s1__t1__gpt_5_4_mini__m5v4rb,2,2,13,9,8,5,0,1,51,2.3666,0.3665,0.8293,2,2,gpt-5.4-mini,749,2066
s1__t1__gpt_5_4_mini__m5v4rb,2,3,9,9,0,5,0,1,51,2.3666,0.3665,0.8293,2,2,gpt-5.4-mini,729,2069
s1__t1__gpt_5_4_mini__m5v4rb,2,4,11.5,9,5,5,0,1,51,2.4779,0.3584,0.8444,2,2,gpt-5.4-mini,898,1938
s1__t1__gpt_5_4_mini__m5v4rb,2,5,8,8,0,5,0,1,51,2.4779,0.3584,0.8444,2,2,gpt-5.4-mini,705,1761
s1__t1__gpt_5_4_mini__m5v4rb,2,6,11,9,4,5,0,1,51,2.4843,0.3602,0.8491,2,2,gpt-5.4-mini,1068,1875
s1__t1__gpt_5_4_mini__m5v4rb,2,7,10,6,8,5,0,1,51,1.7768,0.2607,0.7302,2,2,gpt-5.4-mini,874,1881
s1__t1__gpt_5_4_mini__m5v4rb,2,8,9,8,2,5,0,1,51,1.7516,0.2576,0.7212,2,2,gpt-5.4-mini,693,1907
s1__t1__gpt_5_4_mini__m5v4rb,2,9,9,8,2,5,0,1,51,1.7838,0.26,0.7254,2,2,gpt-5.4-mini,840,1926
s1__t1__gpt_5_4_mini__m5v4rb,2,10,10,8,4,5,0,1,51,2.0428,0.3355,0.6912,2,2,gpt-5.4-mini,689,2274
s1__t1__gpt_5_4_mini__m5v4rb,2,11,11,9,4,5,0,1,51,1.7701,0.2574,0.725,2,2,gpt-5.4-mini,744,1821
s1__t1__gpt_5_4_mini__m5v4rb,2,12,8,8,0,5,0,1,51,1.7701,0.2574,0.725,2,2,gpt-5.4-mini,633,1925
s1__t1__gpt_5_4_mini__m5v4rb,2,13,9,9,0,5,0,1,51,1.7701,0.2574,0.725,2,2,gpt-5.4-mini,786,1834
s1__t1__gpt_5_4_mini__m5v4rb,2,14,8,8,0,5,0,1,51,1.7701,0.2574,0.725,2,2,gpt-5.4-mini,847,1778
s1__t1__gpt_5_4_mini__m5v4rb,2,15,9,8,2,5,0,1,51,1.9067,0.2955,0.685,2,2,gpt-5.4-mini,1035,1872
s1__t2__gpt_5_4_mini__m5v2rb,0,1,5,3,4,6,0,1,57,1.3815,0.0398,0.9294,2,2,gpt-5.4-mini,927,2138
s1__t2__gpt_5_4_mini__m5v2rb,0,2,11,7,8,6,0,1,54,1.9756,0.5285,0.9481,2,2,gpt-5.4-mini,890,3147
s1__t2__gpt_5_4_mini__m5v2rb,0,3,8.5,5,7,6,0,1,64,2.3322,0.2966,0.6784,2,2,gpt-5.4-mini,958,3121
s1__t2__gpt_5_4_mini__m5v2rb,0,4,5.5,4,3,6,0,1,65,2.3976,0.3179,0.7699,2,2,gpt-5.4-mini,1035,2417
s1__t2__gpt_5_4_mini__m5v2rb,0,5,4,2,4,6,0,1,64,1.8758,0.1321,0.9451,2,2,gpt-5.4-mini,820,1931
s1__t2__gpt_5_4_mini__m5v2rb,0,6,6.5,4,5,6,0,1,64,2.2627,0.2556,0.9044,2,2,gpt-5.4-mini,953,1710
s1__t2__gpt_5_4_mini__m5v2rb,0,7,5,5,0,6,0,1,64,2.2627,0.2556,0.9044,2,2,gpt-5.4-mini,933,4346
s1__t2__gpt_5_4_mini__m5v2rb,0,8,9.5,7,5,6,0,1,64,2.3472,0.4862,0.9531,2,2,gpt-5.4-mini,1150,1934
s1__t2__gpt_5_4_mini__m5v2rb,0,9,5,2,6,6,0,1,115,1.3761,0.3101,0.9806,2,2,gpt-5.4-mini,989,1789
s1__t2__gpt_5_4_mini__m5v2rb,0,10,11,7,8,6,0,1,131,0.7315,0.0066,0.9936,2,2,gpt-5.4-mini,2290,1804
s1__t2__gpt_5_4_mini__m5v2rb,0,11,8.5,6,5,6,0,1,148,0.9771,0.009,0.99,2,2,gpt-5.4-mini,1399,2056
s1__t2__gpt_5_4_mini__m5v2rb,0,12,7.5,7,1,6,0,1,165,0.8448,0.008,0.9924,2,2,gpt-5.4-mini,1159,1821
s1__t2__gpt_5_4_mini__m5v2rb,0,13,5,4,2,6,0,1,165,1.0782,0.0105,0.9884,2,2,gpt-5.4-mini,2067,1829
s1__t2__gpt_5_4_mini__m5v2rb,0,14,8,6,4,6,0,1,165,1.3933,0.0195,0.9768,2,2,gpt-5.4-mini,1065,1775
s1__t2__gpt_5_4_mini__m5v2rb,0,15,10,8,4,6,0,1,165,1.3119,0.0236,0.9709,2,2,gpt-5.4-mini,1301,1963
s1__t2__gpt_5_4_mini__m5v2rb,1,1,3,1,4,5,0,1,51,0.5784,0.0172,0.998,2,2,gpt-5.4-mini,977,2518
s1__t2__gpt_5_4_mini__m5v2rb,1,2,8.5,5,7,5,0,1,50,1.7193,0.6131,0.9963,2,2,gpt-5.4-mini,750,2182
s1__t2__gpt_5_4_mini__m5v2rb,1,3,9.5,6,7,5,0,1,70,1.8717,0.5603,0.9199,2,2,gpt-5.4-mini,1052,2185
s1__t2__gpt_5_4_mini__m5v2rb,1,4,11,7,8,5,0,1,95,0.837,0.0605,0.8919,2,2,gpt-5.4-mini,999,1989
s1__t2__gpt_5_4_mini__m5v2rb,1,5,9,7,4,5,0,1,100,0.7234,0.0505,0.9157,2,2,gpt-5.4-mini,1009,2063
s1__t2__gpt_5_4_mini__m5v2rb,1,6,9.5,7,5,5,0,1,100,0.9923,0.0678,0.8791,2,2,gpt-5.4-mini,776,1824
s1__t2__gpt_5_4_mini__m5v2rb,1,7,8.5,5,7,5,0,1,93,1.8819,0.5271,0.9117,2,2,gpt-5.4-mini,916,2003
s1__t2__gpt_5_4_mini__m5v2rb,1,8,7,5,4,5,0,1,94,1.8386,0.5942,0.9346,2,2,gpt-5.4-mini,938,1997
s1__t2__gpt_5_4_mini__m5v2rb,1,9,7,5,4,5,0,1,96,1.8041,0.5858,0.9196,2,2,gpt-5.4-mini,1004,1811
s1__t2__gpt_5_4_mini__m5v2rb,1,10,6,2,8,5,0,1,121,2.0193,0.2279,0.8126,2,2,gpt-5.4-mini,979,1909
s1__t2__gpt_5_4_mini__m5v2rb,1,11,6.5,4,5,5,0,1,142,2.0311,0.2217,0.8149,2,2,gpt-5.4-mini,1013,2045
s1__t2__gpt_5_4_mini__m5v2rb,1,12,11,7,8,5,0,1,154,0.8101,0.0162,0.9741,2,2,gpt-5.4-mini,1104,2166
s1__t2__gpt_5_4_mini__m5v2rb,1,13,8,7,2,6,1,1,185,0.6479,0.011,0.982,2,2,gpt-5.4-mini,1283,1940
s1__t2__gpt_5_4_mini__m5v2rb,1,14,12.5,9,7,6,1,1,203,1.055,0.0231,0.963,2,2,gpt-5.4-mini,1182,1737
s1__t2__gpt_5_4_mini__m5v2rb,1,15,7.5,7,1,6,1,1,204,1.0181,0.0221,0.9648,2,2,gpt-5.4-mini,1668,1673
s1__t2__gpt_5_4_mini__m5v2rb,2,1,9,7,4,4,0,0,41,1.2869,0.0168,0.9825,2,2,gpt-5.4-mini,857,1728
s1__t2__gpt_5_4_mini__m5v2rb,2,2,12,8,8,3,0,0,33,2.2438,0.5475,0.8816,2,2,gpt-5.4-mini,781,1706
s1__t2__gpt_5_4_mini__m5v2rb,2,3,8,6,4,3,0,0,50,2.4877,0.4662,0.9058,2,2,gpt-5.4-mini,804,2018
s1__t2__gpt_5_4_mini__m5v2rb,2,4,6.5,5,3,3,0,0,50,2.4664,0.5022,0.8126,2,2,gpt-5.4-mini,894,1938
s1__t2__gpt_5_4_mini__m5v2rb,2,5,8.5,5,7,4,0,0,85,2.4916,0.4931,0.8836,2,2,gpt-5.4-mini,1189,1920
s1__t2__gpt_5_4_mini__m5v2rb,2,6,7.5,4,7,4,0,0,87,2.2068,0.1965,0.7715,2,2,gpt-5.4-mini,1017,2430
s1__t2__gpt_5_4_mini__m5v2rb,2,7,5,1,8,4,0,0,117,0.8169,0.0319,0.9825,2,2,gpt-5.4-mini,1055,1943
s1__t2__gpt_5_4_mini__m5v2rb,2,8,10,6,8,4,0,0,116,2.609,0.4789,0.8761,2,2,gpt-5.4-mini,968,2332
s1__t2__gpt_5_4_mini__m5v2rb,2,9,7,5,4,4,0,0,116,2.5204,0.498,0.9137,2,2,gpt-5.4-mini,1054,2158
s1__t2__gpt_5_4_mini__m5v2rb,2,10,9,7,4,4,0,0,177,2.6135,0.4729,0.8459,2,2,gpt-5.4-mini,1109,2019
s1__t2__gpt_5_4_mini__m5v2rb,2,11,9,7,4,5,0,0,206,2.6054,0.472,0.8474,2,2,gpt-5.4-mini,2899,1960
s1__t2__gpt_5_4_mini__m5v2rb,2,12,7.5,6,3,5,0,0,206,2.5556,0.4953,0.8908,2,2,gpt-5.4-mini,1737,2630
s1__t2__gpt_5_4_mini__m5v2rb,2,13,8.5,5,7,5,0,0,208,2.5422,0.3689,0.7016,2,2,gpt-5.4-mini,1772,1762
s1__t2__gpt_5_4_mini__m5v2rb,2,14,7,4,6,5,0,0,231,2.3771,0.4701,0.8702,2,2,gpt-5.4-mini,1431,1948
s1__t2__gpt_5_4_mini__m5v2rb,2,15,9.5,7,5,5,0,0,242,2.3585,0.3362,0.7684,2,2,gpt-5.4-mini,1372,2095
s1__t2__gpt_5_4_mini__m5v4rb,0,1,6.5,4,5,3,0,0,29,2.3278,0.2338,0.7604,2,2,gpt-5.4-mini,836,3069
s1__t2__gpt_5_4_mini__m5v4rb,0,2,11.5,8,7,3,0,0,26,1.3088,0.026,0.9983,2,2,gpt-5.4-mini,757,2185
s1__t2__gpt_5_4_mini__m5v4rb,0,3,3.5,3,1,3,0,0,27,1.2352,0.0284,0.9992,2,2,gpt-5.4-mini,690,1736
s1__t2__gpt_5_4_mini__m5v4rb,0,4,4.5,4,1,3,0,0,34,1.2625,0.0287,0.9978,2,2,gpt-5.4-mini,819,1955
s1__t2__gpt_5_4_mini__m5v4rb,0,5,2,2,0,3,0,0,34,1.2625,0.0287,0.9978,2,2,gpt-5.4-mini,1690,2194
s1__t2__gpt_5_4_mini__m5v4rb,0,6,11,7,8,3,0,0,40,0.5495,0.0055,0.994,2,2,gpt-5.4-mini,803,1780
s1__t2__gpt_5_4_mini__m5v4rb,0,7,7,7,0,3,0,0,40,0.5495,0.0055,0.994,2,2,gpt-5.4-mini,820,1966
s1__t2__gpt_5_4_mini__m5v4rb,0,8,9.5,8,3,4,0,0,83,0.62,0.0066,0.9926,2,2,gpt-5.4-mini,936,1947
s1__t2__gpt_5_4_mini__m5v4rb,0,9,8,8,0,4,0,0,83,0.62,0.0066,0.9926,2,2,gpt-5.4-mini,1087,1910
s1__t2__gpt_5_4_mini__m5v4rb,0,10,8,7,2,4,0,0,116,0.6341,0.0059,0.9934,2,2,gpt-5.4-mini,1292,2050
s1__t2__gpt_5_4_mini__m5v4rb,0,11,6,6,0,4,0,0,116,0.6341,0.0059,0.9934,2,2,gpt-5.4-mini,910,2197
s1__t2__gpt_5_4_mini__m5v4rb,0,12,6.5,5,3,4,0,0,115,0.306,0.0046,0.995,2,2,gpt-5.4-mini,989,1976
s1__t2__gpt_5_4_mini__m5v4rb,0,13,10,8,4,4,0,0,165,0.306,0.0047,0.995,2,2,gpt-5.4-mini,1115,1865
s1__t2__gpt_5_4_mini__m5v4rb,0,14,9,7,4,4,0,0,197,0.7268,0.0084,0.9909,2,2,gpt-5.4-mini,1237,2016
s1__t2__gpt_5_4_mini__m5v4rb,0,15,7,6,2,4,0,0,238,0.6253,0.0077,0.9917,2,2,gpt-5.4-mini,1185,1981
s1__t2__gpt_5_4_mini__m5v4rb,1,1,8,5,6,4,0,0,41,2.2398,0.225,0.9194,2,2,gpt-5.4-mini,1156,2267
s1__t2__gpt_5_4_mini__m5v4rb,1,2,6.5,5,3,4,0,0,44,2.2738,0.2251,0.9873,2,2,gpt-5.4-mini,729,2419
s1__t2__gpt_5_4_mini__m5v4rb,1,3,6.5,4,5,4,0,0,40,2.3317,0.2245,0.7962,2,2,gpt-5.4-mini,788,1858
s1__t2__gpt_5_4_mini__m5v4rb,1,4,8,6,4,4,0,0,56,2.2362,0.1844,0.8525,2,2,gpt-5.4-mini,877,2148
s1__t2__gpt_5_4_mini__m5v4rb,1,5,6.5,5,3,4,0,0,55,2.2415,0.1758,0.8609,2,2,gpt-5.4-mini,791,2048
s1__t2__gpt_5_4_mini__m5v4rb,1,6,8,6,4,4,0,0,55,2.2055,0.1773,0.8491,2,2,gpt-5.4-mini,811,2266
s1__t2__gpt_5_4_mini__m5v4rb,1,7,7,7,0,4,0,0,55,2.2055,0.1773,0.8491,2,2,gpt-5.4-mini,714,2660
s1__t2__gpt_5_4_mini__m5v4rb,1,8,7,5,4,4,0,0,55,2.2572,0.1744,0.855,2,2,gpt-5.4-mini,863,1853
s1__t2__gpt_5_4_mini__m5v4rb,1,9,7,5,4,4,0,0,57,2.2917,0.1738,0.8595,2,2,gpt-5.4-mini,1078,1849
s1__t2__gpt_5_4_mini__m5v4rb,1,10,10.5,8,5,4,0,0,57,2.0655,0.1758,0.833,2,2,gpt-5.4-mini,1093,1542
s1__t2__gpt_5_4_mini__m5v4rb,1,11,9,7,4,4,0,0,57,2.1902,0.1672,0.8551,2,2,gpt-5.4-mini,889,2867
